id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
53023,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Women Blue Sari
32470,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Women Blue T-shirt
24515,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Mother Earth Women Orange Printed Kurta
38976,Women,Apparel,Bottomwear,Tights,Black,Summer,2012,Casual,Latin Quarters Black Tights
12077,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,W Women Printed Cream Kurtas
30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Ethnic,Fabindia Women Grey Skirt
47047,Women,Apparel,Bottomwear,Salwar,Purple,Summer,2012,Ethnic,Shree Women & Cream Jodhpuri Salwar
42535,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Mother Earth Women Beige Kurta
10512,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Flying Machine Women RN HS Blue Tshirts
8494,Women,Apparel,Bottomwear,Skirts,Beige,Fall,2011,Casual,Forever New Women Clay Pleated Beige Skirts
45942,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mumbai Slang Women Pink Top
24975,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Printed Top
59979,Women,Apparel,Dress,Dresses,Multi,Fall,2012,Casual,Avirate Multicoloured Dress
10718,Women,Apparel,Topwear,Tops,Orange,Fall,2011,Sports,Nike Women Trainng sports bra Orange Tops
41388,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Wrangler Women Pink Shirt
59377,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Vishudh Women White Printed Kurta
30911,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Fabindia Women Black Kurti
26874,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Jealous 21 Women Printed Green T-shirt
18747,Women,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,Arrow Woman Magenta Top
46991,Women,Apparel,Topwear,Kurtas,Green,Fall,2012,Ethnic,Shree Women Green & Maroon  Embroidered Kurta
43619,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Vero Moda Women Yellow Top
21897,Women,Apparel,Topwear,Kurtas,Teal,Fall,2011,Ethnic,BIBA Women Teal Printed Kurta
57817,Women,Apparel,Topwear,Tops,Green,Fall,2012,Casual,United Colors of Benetton Women Green Top
59383,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Vishudh Women White Printed Kurta
34579,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Tonga Women Orange Printed Top
26880,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jealous 21 Women Printed White T-shirt
34921,Women,Apparel,Topwear,Dupatta,Green,Summer,2012,Ethnic,Fabindia Green Dupatta
7428,Women,Apparel,Topwear,Tops,Red,Summer,2011,Ethnic,W Women V Neck Kaftan Sleeve Red Top
28770,Women,Apparel,Topwear,Kurtis,Green,Summer,2012,Ethnic,Aurelia Women Printed Green Kurti
8460,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Jealous 21 Women Jealous Calandra Pink Top Pink Tops
52901,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
25853,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Diva Women Printed Beige Kurta
47040,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012,Ethnic,Shree Women Cream & Turquoise Blue Kurta
42532,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Mother Earth Women Red Kurta
24512,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Mother Earth Women Orange Printed Kurta
37939,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Mineral Women Black Tunic
6969,Women,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,s.Oliver Women's Green Blouse Shirt
12070,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,W Women Printed White Kurtas
24176,Women,Apparel,Topwear,Kurtis,Green,Fall,2011,Ethnic,Aurelia Women Green Kurti
10343,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Tshirts
40433,Women,Apparel,Bottomwear,Skirts,Multi,Summer,2012,Casual,Tonga Women Multi Colored Skirt
53818,Women,Apparel,Topwear,Kurtis,Pink,Fall,2012,Ethnic,Ayaany Women Pink Kurti
53024,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
25898,Women,Apparel,Bottomwear,Leggings,Brown,Summer,2012,Casual,Femella Women Dark Brown Skinny Leggings
31696,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Folklore Women Printed Orange Kurta
6703,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Women's Epaulettes On Sleeve White T-shirt
43084,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Sports,Nike Women Green T-shirt
40601,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Span Women Printed Green Kurta
32221,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Fabindia Women Purple & Blue Striped Kurta
45989,Women,Apparel,Saree,Sarees,Green,Summer,2012,Ethnic,Fabindia Green Mangalagiri Saree
14717,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women Casual Top Black Tops
52102,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Myntra Women Cream Printed Kurta
7417,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011,Ethnic,W Women Sqaure Neck Short Sleeve Blue Kurta
19008,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Originals Women Graphic Black Tshirt
42390,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt
48498,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,French Connection Women Black Trousers
5172,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Inkfruit Women's Innocence Carrot Orange T-shirt
11433,Women,Apparel,Topwear,Sweaters,Mauve,Fall,2011,Casual,United Colors of Benetton Women Light Winter Mauve Vest
15093,Women,Apparel,Topwear,Tunics,Brown,Fall,2011,Ethnic,Mother Earth Women Solid Brown Tunics
20374,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Urban Yoga Women Printed Black Tshirt
11601,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011,Ethnic,W Women Solid Cream Kurtas
54691,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Shree Women Multicoloured Printed Kurta
12084,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,W Women Printed Blue Kurtas
23143,Women,Apparel,Topwear,Sweatshirts,Magenta,Fall,2011,Casual,Quechua Women  Fleece Magenta Sweatshirt
12604,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Printed Purple Tops
24366,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Folklore Women Cream  Kurta
40623,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Span Women Floral Printed Red Kurta
40411,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White Printed Top
24154,Women,Apparel,Topwear,Kurtas,Orange,Summer,2011,Ethnic,Aurelia Women Orange Kurta
21426,Women,Apparel,Topwear,Tshirts,Pink,Winter,2012,Casual,Roxy Women Pink T-shirt
53006,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
6513,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Basic Neck Light Pink T-shirt
8489,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,Forever New Women Shell Beige Tops
24530,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Mother Earth Women Blue Kurta
59964,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Avirate Women Black Dress
4620,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Jealous 21 Women Knit Black Top
26869,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Jealous 21 Women Printed Green T-shirt
47062,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012,Ethnic,Shree Women Multi Colored Patiala
34590,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Tonga Women Printed Red Top
42510,Women,Apparel,Topwear,Kurtis,Maroon,Summer,2012,Ethnic,Mother Earth Women Maroon Kurti
14197,Women,Apparel,Dress,Dresses,Black,Fall,2011,Casual,AND Women Solid Black Dresses
45735,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,Folklore Women Cream Kurta
57036,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Forever New Women Printed Black Dress
11623,Women,Apparel,Topwear,Kurtis,Navy Blue,Summer,2011,Ethnic,W Women Check Navy  Blue Kurtis
41153,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012,Casual,Allen Solly Woman Charcoal Skirt
59990,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Avirate Pink Dress
13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Women Washed Blue Jeans
49930,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic,Fabindia Yellow Self-Striped Saree
50021,Women,Apparel,Bottomwear,Leggings,Brown,Winter,2015,Casual,Hanes Women Brown Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings
34564,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Tonga Women Printed Black Dress
28907,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Biba Women Printed White & Purple Kurta
13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
57204,Women,Apparel,Bottomwear,Capris,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Capris
33741,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Vero Moda Women Multi Coloured Top
16250,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,United Colors of Benetton Women Check Navy Blue Shirts
51597,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012,Casual,Wrangler Women Blue Jeggings
22065,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,Vishudh Women Printed Pink Kurta
24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Folklore Women Purple Printed Kurta
5150,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Wrangler Women's Rhythm Graphic Coral Red T-shirt
11247,Women,Apparel,Bottomwear,Churidar,White,Fall,2011,Ethnic,Urban Yoga Women Solid White Churidar
43260,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aneri Women Pink Kurta
10508,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Flying Machine Women RN SL Black Top
59355,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Vishudh Women Blue Printed Kurta
30933,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Fabindia Women Brown Kurta
9332,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Puma Women Ess Striped White Tops
12851,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Ant Kids Crystal Button Black Tops
38150,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Wildcraft Women Purple T-shirt
45960,Women,Apparel,Topwear,Tshirts,Red,Fall,2012,Casual,Tokyo Talkies Women Red T-shirt
21419,Women,Apparel,Topwear,Tops,Yellow,Winter,2012,Casual,Roxy Women Yellow Top
53039,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
24359,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Folklore Women Blue  Kurta
48471,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,French Connection Purple Dress
18301,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aneri Women Nanki Green Kurta
28752,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Aurelia Women Printed Orange Kurta
49765,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Printed Kurta
8442,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,Jealous 21 Women Jealous Edna Grey Top Grey Tops
19015,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,ADIDAS Originals Women G Trf Graph Pink T-Shirt
45994,Women,Apparel,Saree,Sarees,Teal,Summer,2012,Ethnic,Fabindia Teal Green Mangalgiri Saree
52923,Women,Apparel,Saree,Sarees,Pink,Fall,2012,Ethnic,FNF Pink Sari
58425,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,AND by Anita Dongre Women Grey Dress
14538,Women,Apparel,Topwear,Kurtis,Black,Fall,2011,Ethnic,Vishudh Women Golden Print Black and Blue Kurtis
48485,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,French Connection Red & Brown Dress
34903,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Printed Brown Dupatta
19643,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Sweater
28938,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,BIBA Women Printed Blue Kurta
12099,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,W Women Printed Red White Kurtas
11240,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Low Rise Blue Jeans
25849,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Diva Women Printed Black Kurta
43267,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Aneri Women Orange Kurta
51590,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue Jeggings
24395,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Vishudh Women Blue Printed Kurta
50026,Women,Apparel,Bottomwear,Leggings,Maroon,Winter,2015,Casual,Hanes Women Maroon ComfortSoft Waistband Cotton Stretch Full Leggings
33746,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Vero Moda Women Bale Green Top
57203,Women,Apparel,Topwear,Tunics,Olive,Summer,2012,Casual,Elle Women Olive Tunic
36234,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,W Women Pink Kurta
59399,Women,Apparel,Topwear,Tops,Yellow,Fall,2012,Casual,Tokyo Talkies Women Yellow Top
57031,Women,Apparel,Topwear,Tops,Brown,Summer,2012,Casual,Forever New Women Printed Top
41154,Women,Apparel,Bottomwear,Shorts,Sea Green,Summer,2012,Casual,Allen Solly Woman Light Blue  Shorts
11624,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,W Women Printed Grey Kurtas
34597,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Tonga Women Cream-Coloured Top
47065,Women,Apparel,Bottomwear,Patiala,Maroon,Fall,2012,Ethnic,Shree Women Maroon & Mustard Patiala
42517,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Mother Earth Women Green Kurta
45732,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Folklore Women Black Kurta
24537,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Mother Earth Women Maroon Kurta
59963,Women,Apparel,Dress,Dresses,Multi,Fall,2012,Casual,Avirate Women Multi Coloured Dress
21879,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Printed Green Kurta
45500,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Fila Women Black Savari 3/4th Pants
45958,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Tokyo Talkies Women White Printed T-shirt
24153,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aurelia Women Black Printed Kurta
10366,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Skirt
40416,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Tonga Women Teal Top
21421,Women,Apparel,Topwear,Tops,White,Winter,2012,Casual,Roxy Women White Spaghetti Top
53001,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
3066,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Tantra Women's Right Now White T-shirt
23144,Women,Apparel,Topwear,Sweatshirts,Brown,Fall,2011,Casual,Quechua Women  Fleece Brown Sweatshirt
40624,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Span Women Brown Kurta
24361,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Folklore Women Blue Printed Kurta
6987,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,s.Oliver Women's Sky Blue Top
57832,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Top
11429,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Black Light Winter Top
1990,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Sports,ADIDAS Women's New Striped Tank T-shirt
50019,Women,Apparel,Bottomwear,Leggings,Grey Melange,Winter,2015,Casual,Hanes Women Grey Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings
19644,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,United Colors of Benetton Women Red Top
4886,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dana Pink Teens Kidswear
34904,Women,Apparel,Topwear,Dupatta,Mustard,Summer,2012,Ethnic,Fabindia Mustard Hand Printed Kota Dupatta
48482,Women,Apparel,Dress,Dresses,Red,Winter,2011,Casual,French Connection Women Red Dress
28755,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aurelia Women Printed Purple Kurta
43258,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta
19012,Women,Apparel,Topwear,Jackets,Pink,Summer,2011,Casual,ADIDAS Originals Women Supergirl TT Pink Jacket
8445,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Jealous 21 Women Jealous Edana Teal Top Blue Tops
49762,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012,Casual,Vishudh Purple Leggings
52924,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Sari
45993,Women,Apparel,Saree,Sarees,Maroon,Summer,2012,Ethnic,Fabindia Maroon Mangalgiri Saree
52118,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Myntra Women Multi Coloured Printed Top
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017,Casual,Amante Black Swimsuit WCSD04
48476,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress
40429,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women & Black Printed Top
24950,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue T-shirt
37923,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Mineral Women Orange Top
24508,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Green Printed Kurta
4618,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Jealous 21 Women Knit Design Pink Top
15841,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Visudh Green Printed Ethnic Kurta
59352,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Vishudh Women Green Printed Kurta
30934,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Fabindia Women Black Kurti
42528,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Mother Earth Women Pink Kurta
18762,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Arrow Woman Aiyanna Black Shirt
9335,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Women Edition Grey Tops
15080,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011,Ethnic,Mother Earth Women Printed Orange Kurtis
22430,Women,Apparel,Topwear,Tunics,Green,Summer,2011,Ethnic,Global Desi Women Printed Green Tunic
16605,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Women Check Black Shirt
28936,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,BIBA Women Printed Pink Kurta
43635,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Vero Moda Women Coral Coloured Top
54682,Women,Apparel,Topwear,Kurtas,Multi,Fall,2012,Ethnic,Shree Women Multicoloured Printed Kurta
12097,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,W Women Printed White Kurtas
41162,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Allen Solly Woman Black Trousers
11612,Women,Apparel,Topwear,Kurtas,Brown,Summer,2011,Ethnic,W Women Solid Brown Kurtas
33542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Wrangler Women Suzan Yellow Top
13521,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,Jealous 21 Women Solid Grey Tops
25043,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Sports,Nike Women Sphere Pink T-shirt
52111,Women,Apparel,Topwear,Kurtis,White,Summer,2012,Ethnic,Myntra Women White Printed Kurti
14536,Women,Apparel,Topwear,Kurtis,White,Fall,2011,Ethnic,Vishudh Women Flower Print White Kurtis
22054,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011,Ethnic,Vishudh Women Printed Grey Kurta
31443,Women,Apparel,Topwear,Jackets,Red,Summer,2012,Sports,Nike Women Football Red Jacket
24165,Women,Apparel,Topwear,Kurtis,Pink,Summer,2011,Ethnic,Aurelia Women Pink Printed Kurti
10350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,United Colors of Benetton Women Applique Work Purple T-shirt
40420,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White Women Top
53037,Women,Apparel,Saree,Sarees,Red,Fall,2012,Ethnic,FNF Red Printed Sari
40612,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Span Women Green Kurta
24357,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011,Ethnic,Folklore Women Yellow  Kurta
32232,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue Kurta
10506,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,Flying Machine Women Fuschia Red Tshirts
47053,Women,Apparel,Bottomwear,Salwar,Blue,Summer,2012,Ethnic,Shree Women Blue & Yellow Jodhpuri Salwar
12063,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,W Women Printed Purple Kurtas
51599,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012,Casual,Wrangler Women Blue Jeggings
34932,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012,Ethnic,Fabindia Pink Dupatta
52912,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Printed Sari
25840,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Diva Women Printed Beige Kurta
28763,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Aurelia Women Maroon Kurta
8473,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers For Her Women Scarf Shirt Purple Tops
21884,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Printed Olive Green Kurta
57038,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Elle Women Blue Dress
13946,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Tops
26893,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Jealous 21 Women Blue Top
13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
28909,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,BIBA Women Printed Red Kurta
19672,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Women Blue Printed T-shirt
6945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,s.Oliver Women Blue T-shirt
26867,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Jealous 21 Women Printed White Top
18754,Women,Apparel,Dress,Dresses,Pink,Fall,2011,Casual,Arrow Woman Kaya Pink Dress
19686,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,United Colors of Benetton Women Grey T-shirt
59364,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012,Ethnic,Vishudh Women Turquoise Blue Printed Kurta
24368,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Folklore Women Brown Printed Kurta
4844,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Sher Singh Women Navy Blue Polo T-shirt
53834,Women,Apparel,Topwear,Kurtas,White,Fall,2012,Ethnic,Vishudh Women White Printed Kurta
53008,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
8487,Women,Apparel,Dress,Dresses,Cream,Fall,2011,Casual,Forever New Women Champagne Dresses
42348,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012,Casual,Flying Machine Women Back Trousers
17516,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater
3433,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Women's Stop Staring Navy Blue T-shirt
12064,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,W Women Solid Majenta Pink Kurtas
24506,Women,Apparel,Topwear,Kurtas,Mustard,Fall,2011,Ethnic,Mother Earth Women Mustard Printed Kurta
10501,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women RN HS White T-shirt
47054,Women,Apparel,Bottomwear,Salwar,Brown,Summer,2012,Ethnic,Shree Women Brown & Green Jodhpuri Salwar
40615,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Span Women Teal Kurta
32235,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue Kurta
48478,Women,Apparel,Dress,Dresses,Beige,Winter,2011,Casual,French Connection Women Beige Dress
6525,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,2011,Sports,Nike Women's Tempo yellow Short
40427,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012,Casual,Tonga Women Beige Jumpsuit
24162,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Aurelia Women White Kurta
45969,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012,Casual,Tokyo Talkies Women Grey Melange Printed Top
53030,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
4888,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Levis Kids Girl's Dionne White Teens Kidswear
22053,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Vishudh Women Printed Purple Kurta
